user_id,movie_id,rating,title
665,143139,4,Мертвая тишина
665,6294,8,Против течения
665,279095,6,Кладбище домашних животных
665,145242,6,Закопанные
665,5052569,7,Моя старая задница
665,653695,6,Поддубный
665,88691,7,Дрожь земли 2: Повторный удар
665,397801,5,Аутсайдеры
665,300270,6,Возвращение в дом ночных призраков
665,81289,6,Война миров
665,1245524,7,Зависнуть в Палм-Спрингс
665,1048852,6,Помешанный на времени
665,94901,3,Лепрекон 4: В космосе
665,160902,1,Вампиры против зомби
665,467241,7,Побудь в моей шкуре
665,61247,5,Темный лес
665,5437600,6,Эбигейл
665,413084,5,Восход темной луны
665,597138,5,Оборотень: Зверь среди нас
665,1009739,7,Битва за Землю
665,5330728,6,Пепел
665,77863,4,Несущая смерть
665,843859,5,Капитан Марвел
665,5217483,3,Синистер. Новые души
665,5916,7,Живая мертвечина
666,969577,7,Нож в воде
666,1092238,7,Мой друг Зигмунд Фрейд
666,893183,5,Лейтенант
666,1008170,6,Я – Болт
666,5497855,5,Пришелец
666,2771,8,Ромео + Джульетта
666,271850,7,Железнодорожный роман
666,3985,4,Квартирка Джо
666,141080,8,Ультра
666,673245,3,Разумное сомнение
666,90849,7,Последствия любви
666,958519,7,Отель Мумбаи: Противостояние
666,77048,5,Ямакаси 2
666,850856,3,Мы просто друзья
666,6803,5,Дитя человеческое
666,1356700,6,Эскортницы
666,2494,6,Казино
666,80100,5,Осенняя сказка
666,41015,6,Арбитр
666,1948,9,Ради любви к игре
666,6123,8,Целитель Адамс
666,818780,5,После
666,103306,8,Рыцари неба
666,6058,5,Незаконченная жизнь
666,6042128,6,Обвинитель
666,5097443,5,Власть огня
666,434189,8,Туринская лошадь
666,80339,5,Портрет Дориана Грея
666,582294,5,Дикие сердца
666,391815,4,Секретные материалы: Хочу верить
667,461904,8,Бурлеск
667,22149,6,Принц и я
667,566254,6,Лови момент
667,395714,6,Пылающая равнина
667,652758,7,Начни сначала
667,756,7,Свадьба в сезон дождей
667,411761,5,Впусти меня
667,647291,4,Zолушка
667,31239,7,Солнечная аллея
667,764141,5,Пакт 2
667,77632,7,На чужбине
667,2739,7,Игры в полях Господних
667,1220209,6,Дьяволик
667,908392,6,Во имя любви
667,5138505,7,Спящие псы
667,684983,7,Та ещё парочка
667,5526,7,Девушка из Джерси
667,627255,4,Между нами музыка
667,1137143,8,Брайан Бэнкс
667,464520,7,Убить гонца
667,843789,6,Призрак в доспехах
667,5197421,7,"Переспать, жениться, убить"
667,668725,7,Муха
667,861561,5,Вечеринка по случаю развода
667,338477,7,Просто вопрос любви
667,678999,8,Дочь
667,445379,6,Приходит женщина к врачу
667,394455,7,Бой без правил
667,5135249,7,Призраки в Венеции
667,104903,8,Декабрьские мальчики
667,523026,8,Тост
667,1236742,5,Дурная слава
667,1026536,5,Кадавр
667,474953,8,Шерлок Холмс: Игра теней
667,765650,6,Ночная фиалка
667,462938,7,Мой парень – псих
667,973455,5,О теле и душе
667,402535,7,Гаджини
667,1219425,3,Тайная одержимость
667,79912,6,Лучшие из молодых
668,830906,7,В погоне за Бонни и Клайдом
668,606690,5,"Камилла Клодель, 1915"
668,393872,8,Герцогиня
668,690136,7,Мировой океан
668,194202,8,Ангелы и демоны
668,1289029,4,Зоя
668,1045245,5,Опасный элемент
668,41830,7,Море внутри
668,404438,3,Сверчок за очагом
668,1152785,4,Волшебная флейта
668,432403,6,Дух времени: Приложение
668,5319,6,Рэй
668,978306,8,Щенячья школа
668,695503,5,Жена художника
668,1236438,5,Притхвирадж
668,1117943,9,Дело Собчака
668,8046336,7,Один день на рифе: Сипадан
668,653695,4,Поддубный
668,62458,4,Посмотри на меня
668,94866,6,Готти
669,841335,5,Да здравствует Цезарь!
669,936570,7,Неизвестная
669,258875,6,Её сердце
669,3986,4,Толстопузы
669,79925,6,Дневной дозор
669,87753,8,Королевство
669,723411,7,Преступления страсти: Опасные мечты
669,675582,3,Вспомни все
669,416107,5,Монте-Карло
669,463596,6,Тетрадь смерти
669,4646400,5,Тебе не убежать
669,8159,7,Дело о пеликанах
669,3915,8,Беглец
669,257456,4,Вне закона
669,406987,6,Прямой контакт
669,607737,7,Глубоководный горизонт
669,4308936,7,9 жизней
669,905033,5,Нюрнберг
669,252825,5,Стрелок
669,102210,2,Минотавр
669,424133,3,Кровь Луны
669,965901,4,Вдовы
669,279823,8,Безумный следователь
669,4385452,7,Король-львенок
669,974817,7,Стена
669,463070,8,Экстрасенсы
669,5424446,5,Агент на уикенд
669,4964806,7,Игра королевы
669,1291204,7,Северное сияние. Проклятье пустынных болот. Фильм шестой
669,264829,7,Встречное расследование
669,28214,9,Крикуны
669,930534,8,Сплит
669,1941,6,Крэйзи
669,1379090,6,Время
669,478075,5,Ватиканские записи
669,49130,4,Вне досягаемости
669,195241,6,Последний подарок
669,5140353,5,Странный дом
669,45199,5,Загадка Эндхауза
669,615602,7,Пакт
669,5395757,5,Тайна самоубийцы
669,20990,5,Пассажир 57
669,4983052,5,От рассвета до заката
669,387388,8,Эксперимент 2: Волна
669,429363,7,Игрушки для взрослых
669,1043819,5,Аномалия
669,1189761,7,Большой куш
669,4920569,7,Время патриотов
669,3957,5,Особо опасный преступник
669,667491,7,Короли льда
669,229099,6,Коломбо: Маскарад
669,22133,6,Учитель года
669,415383,5,С чистого листа
669,1289500,5,Принцесса якудза
669,978838,6,Яркость
670,2785,6,Узкая грань
670,1719,7,Целуя девушек
670,722,7,К-19
670,825,6,Тень вампира
670,879432,4,Скандальная леди У
670,939770,5,Выжившие
670,734725,4,Скольжение
670,61297,7,Столкновение
670,47180,5,Нигде в Африке
670,479698,6,Сказ о розовом зайце
670,4533251,5,Убийство в Париже
670,4414620,7,Он – это пуля
670,565923,6,Берни
670,89530,6,Заговор
670,299,8,Матрица: Перезагрузка
670,999456,4,Счастливый ключ
670,1368866,6,Бесконечность: Субъект неизвестен
670,797673,8,Злодей
670,5117168,7,Война и музыка
670,578792,2,Страдание
670,770641,6,Комета
670,17275,7,Когда-то были воинами
670,1384406,7,Будь моими глазами
670,3436,7,Неглубокая могила
670,681881,5,Батальонъ
670,4442819,5,Побег из Таркова. Рейд
670,4640418,5,Остров акул
670,4543706,5,Не стучи
670,103470,5,Точка R
670,246269,6,Грибы
670,309,7,Эквилибриум
670,690915,5,Под подозрением
670,584405,7,Патруль
670,881612,7,Красавица для чудовища
670,922179,4,Песнь дьявола
670,887,4,Ярды
670,64215,3,Ретроград
670,462358,10,Люди Икс: Первый класс
670,639,5,Последнее дело Ламарки
670,230894,7,Враг Шарпа
670,1046969,6,Чудо-женщина: 1984
670,321845,7,Кандагар
670,6184,4,Дети кукурузы 3: Городская жатва
670,1169789,6,Выбивая долги
670,1117120,1,Мумия возрождается
670,313523,3,Полтергейст
670,4969384,5,Дом тысячи дверей
670,489752,6,Другая Земля
670,94099,5,Америкэн бой
670,874985,4,Ведьма любви
670,195563,6,1408
671,1069385,5,Кошмары
671,498707,6,Женщина в черном
671,5318703,5,Вопль
671,488191,5,Вампирши
671,276584,4,Сайлент Хилл 2
671,471909,6,Открытое море: Новые жертвы
671,403783,9,Убежище
671,4661294,5,Сёстры
671,1134989,5,Хребет дьявола
671,531670,6,Моя няня – вампир
671,478075,4,Ватиканские записи
671,231996,6,Исчезновение
671,1275268,5,Хищные воды: Западня
671,8349,6,Красная скрипка
671,437035,4,Племя
671,5494423,5,Неспокойной ночи
671,469795,7,Ты потрясла мой мир
671,229283,7,Лепрекон 5: Сосед
671,41833,6,Кинопроба
671,5054154,4,Шкатулка проклятия. Шепот ведьмы
671,77147,3,Дети кукурузы 666: Айзек вернулся
671,1239981,5,Дом с привидениями
671,4895532,5,Шелби Оукс. Город-призрак
671,1047365,5,Оверлорд
671,312859,6,Инцидент
671,432763,5,Концерт
671,95308,5,Аромат зеленой папайи
671,1199596,7,"Гори, гори ясно"
671,982505,3,Другой мир. Начало
671,402214,2,Игра на выживание
672,1214051,6,Нежность
672,1199529,9,Донбасс. Окраина
672,1007496,4,Несокрушимый
672,690594,6,Короткометражка Marvel: Образец 47
672,49995,6,Цветения пора
672,103733,7,Лабиринт Фавна
672,1405868,6,Конец войны
672,9442,7,Яков лжец
672,447151,9,Возврат денег
672,50695,5,Бэтмен: Тупик
672,4533880,8,1941. Крылья над Берлином
672,181450,8,Мужичок
672,48722,5,X2000
672,77278,6,Британик
672,94985,7,Войны Пентагона
672,452766,8,Ржев: Неизвестная битва Георгия Жукова
672,737741,5,Записки Тинто Брасса: Порочные отношения
672,252260,6,Письма с Иводзимы
672,1000125,8,Последствия
672,23237,6,Капитан Америка
672,668624,7,Шрам
672,77444,7,Хулиганы
672,781220,8,Короткометражка Marvel: Агент Картер
672,1249218,10,Однажды в пустыне
672,5243680,6,Битва за Родину
672,1118110,7,Восемь сотен
672,972777,7,Темные времена
672,282491,7,Подтверждение
672,659,7,Враг у ворот
672,858819,7,Хищник: Тёмные века
672,426290,7,И через тысячу лет
672,1046034,6,Учености плоды
672,623765,8,Возмездие
672,6587560,7,Освобождение
673,634,7,Чикаго
673,8673,5,Собственность дьявола
673,41572,5,Нога
673,24701,8,Доспехи Бога 2: Операция Кондор
673,933182,6,Мэри Поппинс возвращается
673,470486,4,Чужие на районе
673,77048,5,Ямакаси 2
673,920040,5,Ловушка времени
673,61325,6,Соучастник
673,4789,7,Завтрак на обочине
673,683766,7,Последний рубеж
673,84063,7,Байкеры
673,5275429,8,Лёд 3
673,1055194,6,Грейхаунд
673,364173,8,Ромео и Джульетта
673,279235,2,Скалолазка и последний из седьмой колыбели
673,680394,6,Белоснежка и Охотник 2
673,1044709,4,Не для слабонервных
673,1355142,6,Флешбэк
673,41519,7,Брат
673,8212,4,Турборейнджеры
673,756502,6,Мститель
673,894027,5,Форсаж 8
673,348585,5,Второе дыхание
673,924311,6,Мир Юрского периода 2
673,255356,4,Фартовый
673,1391130,5,Стрелок
673,933611,5,Стражи гробниц
673,854231,7,"Помогите, я уменьшил свою училку!"
673,708259,6,Башня
673,5485,5,Турбулентность 2: Страх полетов
673,1044197,7,Злодейка
673,12522,7,Расплата
673,4395950,5,Заговор в Голливуде
673,465200,7,Настоящая легенда
673,724768,5,Апокалипсис: Зависшие в небе
673,85199,8,"Скажи, что любишь!"
673,24204,6,Невеста и предрассудки
673,902513,6,Нитро Раш
673,778732,6,Железное небо 2
673,1202417,6,Криминальные боссы
673,566055,8,Отверженные
673,756940,6,Тайная миссия
673,453367,5,Путешествие 2: Таинственный остров
673,916037,6,Мститель: Охота началась
673,1229309,5,Артур и Мерлин: Рыцари Камелота
673,463634,6,Веном
673,32771,5,Универсальный агент
673,2602,6,Царство небесное
673,22355,6,Смертельная битва
673,571333,5,Тактическая сила
673,467553,7,Мачете
673,260993,3,Особь: Пробуждение
673,903251,4,Бойцовский клуб супергероев
674,281040,5,Повелитель бури
674,842783,6,Переправа 2
674,575332,5,Цель номер один
674,14851,6,Лики смерти
674,1046535,5,Тень врага
674,462989,4,В темноте
674,279771,5,Хроника «Ада»
674,40848,6,Утомленные солнцем
674,800,5,Дублеры
674,994697,6,Падмавати
674,1272255,5,Война под землей
674,736,7,Легенда Багера Ванса
674,1044002,8,Гран туризмо
674,22188,6,Могучие утята 2
674,1017397,7,Меня зовут Мохаммед Али
674,61334,6,Отскок
674,1272314,6,Побег из Могадишо
674,4464691,4,Клинок дракона
674,50780,5,Эйми и Ягуар
674,230882,6,Орел Шарпа
674,4378,9,Мэверик
674,1236438,6,Притхвирадж
674,5041485,4,Слуга государев. Режиссерская версия
674,258881,6,Запретная любовь
674,3657,5,Солдаты Буффало
674,71118,7,Коровы
674,262003,6,Битва при Лонгтане
674,943362,6,Роналду
674,1421591,8,Небо
674,715046,6,Костяной томагавк
674,77647,5,Горбатая гора
674,102383,6,Чудо-женщина
674,1115446,7,Роналду против Месси
674,6573394,9,Арлан. Решающий раунд
674,5571,5,Парень из кальция
674,829,7,Шанхайский полдень
674,575280,6,Падение последней империи
674,5555,8,Последний рейд
674,1227963,7,Лёд 2
674,877,7,Мы были солдатами
674,276219,6,Полководцы
674,2841,5,Даже девушки-ковбои иногда грустят
674,1294216,8,Половинка меня
674,299110,6,Молчание моря
674,175593,6,Время собирать камни
674,6948,7,Мертвые президенты
674,395876,7,Золотой лед 3: В погоне за мечтой
674,1215421,8,Атака мертвецов: Осовец
674,5453091,6,Легенда о Вильгельме Телле
674,927898,7,Переводчик
674,277390,9,Арн: Объединенное королевство
675,683175,4,Железный рыцарь 2
675,961712,2,За гранью реальности
675,732588,5,"Крадущийся тигр, затаившийся дракон: Меч судьбы"
675,119363,5,Хорошая работа
675,5916,7,Живая мертвечина
675,4396122,5,Дурной глаз
675,451127,6,Любовь в большом городе 2
675,102250,5,Девушка из воды
675,102383,6,Чудо-женщина
675,959589,6,"До свидания там, наверху"
675,687406,5,Маленькое привидение
675,48162,7,"Хроники Нарнии: Лев, колдунья и волшебный шкаф"
675,5909,6,Страшилы
675,4673636,5,Дева и дракон
675,975287,5,Ужастики 2: Беспокойный Хэллоуин
675,7576,6,Обед нагишом
675,840754,8,А зори здесь тихие...
675,18847,5,Легионер
675,1272255,4,Война под землей
675,1115288,7,Пятнадцать минут войны
675,1387469,6,Соник 2 в кино
675,405514,3,Затащи меня в Ад
675,693331,4,Хеллбой
675,460524,5,Неуловимые
675,896538,3,Кунг-фу принцесса
675,195222,6,Медовый месяц Камиллы
675,1114917,5,Гоголь. Страшная месть
675,105813,6,Запределье
675,527662,3,Сумерки. Сага. Рассвет: Часть 2
675,260526,4,Очень эпическое кино
675,581501,5,Написать любовь на её руках
675,865,7,Ю-571
675,1324538,6,Нелли Рапп: Как поймать монстра
675,402980,3,"Суперменеджер, или Мотыга судьбы"
675,1170018,6,Рождество на двоих
675,6739,7,Таинственный сад
675,196683,2,Красные хвосты
675,8834,2,Бесконечная история 3
675,662996,6,Чем дальше в лес...
675,297837,8,Мичман Хорнблауэр: Равные шансы
675,764741,6,Поводырь
675,531670,4,Моя няня – вампир
675,405609,6,Алиса в Стране чудес
675,1112633,3,Высота 220
675,6035,5,Лемони Сникет: 33 несчастья
675,1388967,9,Прыгучая братва
675,1114976,7,Выжить и спастись
675,707257,6,Таймлесс. Рубиновая книга
675,904247,7,"Тим Талер, или Проданный смех"
675,258941,4,Тор
675,424122,4,Буря
675,195315,5,Убить императора
675,406333,1,Последняя надежда человечества
675,487542,6,Главное – не бояться!
676,4396338,6,Перехват
676,980347,7,Дыши ради нас
676,5453231,6,Бухта Бэррона
676,102130,8,Дом у озера
676,410,6,Донни Дарко
676,853954,5,Держать удар
676,271819,4,Глянец
676,47026,7,Красота по-английски
676,1212085,7,А потом мы танцевали
676,1032278,6,120 ударов в минуту
676,1008626,6,Безжалостный
676,468642,5,Неубранные постели
676,4917532,7,Дурные деньги
676,727913,7,Черный плавник
676,721153,7,Багровый пик
676,662359,6,Расплата
676,4699397,3,Астрал. Семейный обряд
676,817167,6,Дом у дороги
676,397542,6,Что тебя не убивает
676,590430,7,Доля ангелов
676,1047881,6,Во всё тяжкое
676,915662,6,Чайка
676,700,7,Яма
676,4907342,6,Родители строгого режима
676,220559,4,Высотка
676,956009,5,Скверная монахиня
676,279040,5,Королёв
676,4008,6,Крик
676,41350,6,Жизнь одна
676,297836,7,Лейтенант Хорнблауэр: Раки и лягушатники
676,1211730,6,Лучшее впереди
676,484878,6,127 часов
676,391745,5,Диана: Последние дни принцессы
676,448239,7,Игра без правил
676,763,7,Мой пёс Скип
676,79520,8,Джек Булл
676,5269,6,Непобедимый
676,424682,6,За двумя зайцами
676,4477,7,Только она единственная
676,684469,4,Монстры 2: Тёмный континент
676,572230,5,Снеговик
676,542239,5,Гидравлика
676,5249,5,Божественные тайны сестричек Я-Я
676,309475,5,Операция «Валькирия»
676,1653,5,Дом на краю света
676,220617,5,Перелом
676,442912,7,"Тот же, но совсем другой"
676,1048294,6,Как женить холостяка
676,4499408,6,Создатель
676,586415,8,Козы
676,47180,5,Нигде в Африке
676,12198,7,Игра
676,5135198,5,Мёртвые не причиняют боли
676,396661,8,Город жизни и смерти
677,104904,7,Люди Икс: Начало. Росомаха
677,13728,7,2046
677,88690,7,Дрожь земли 3
677,178557,8,Фантастическая четверка: Вторжение Серебряного серфера
677,1120448,5,Цивилизация
677,841627,6,Могучие рейнджеры
677,721971,4,Ответ
677,5130899,8,Сбой сознания
677,4582,6,В ловушке времени
677,737668,6,Хитмэн: Агент 47
677,975206,6,Первый
677,103392,7,Пульс
677,409600,8,Доктор Стрэндж
677,409424,8,Дюна
677,1238476,7,Бесконечность
677,42629,7,Искушение Б.
677,1141782,5,Doom: Аннигиляция
677,1274606,6,Смертельная зона
677,505827,4,День независимости: Возрождение
677,851925,4,Бета-тест
677,1267204,7,Назад к динозаврам
677,1190264,7,Мультивселенная
677,844,10,Звёздные войны: Эпизод 2 – Атака клонов
677,15856,3,Не называй меня малышкой
677,470185,7,Обливион
677,276314,5,Параграф 78: Фильм второй
677,1390992,7,(Не)идеальные роботы
677,872874,6,Человек против
677,94901,5,Лепрекон 4: В космосе
677,966995,6,Живое
677,978979,5,За пределами Вселенной
677,1334852,8,Сто лет тому вперёд
677,984136,6,Разлом времени
677,1309557,6,Самаритянин
677,630,5,Клетка
678,461981,5,Одинокий рейнджер
678,418761,5,Джона Хекс
678,582212,5,Энни
678,81961,5,Ковбои против пришельцев
678,339931,7,Завет любви
678,271708,6,Зверобой
678,4541530,5,Умереть за доллар
678,5275429,7,Лёд 3
678,195434,8,Старикам тут не место
678,104143,6,Попса
678,522941,6,Выживший
678,715046,6,Костяной томагавк
678,20603,8,На десять минут старше: Виолончель
678,485775,4,В поисках Санта Лапуса
678,367456,8,Собор Парижской Богоматери
678,171888,5,Девушки мечты
678,1174293,7,Тик-так... БУМ!
678,1345846,5,Гамильтон
678,7510,8,Плакса
678,1045345,6,Mamma Mia! 2
678,1254304,5,Кровные узы
678,436176,4,Снежная королева
678,432571,5,Ятинсотэстс
678,2273,5,Быстрый и мертвый
678,281144,8,Все песни только о любви
678,566055,9,Отверженные
678,77647,6,Горбатая гора
678,271836,6,Сукияки Вестерн Джанго
678,402589,6,Camp Rock: Музыкальные каникулы
678,68242,6,Все в жизни бывает
678,641780,4,Тёмная башня
678,64595,9,"И в печали, и в радости..."
678,518171,5,Лимонадный рот
678,5214,9,Продавцы новостей
678,278319,6,Париж! Париж!
678,640,7,Золотая пыль
678,62649,7,Будешь со мной дружить?
678,2221,7,Тумстоун: Легенда дикого запада
678,682648,8,Великолепная семерка
678,942443,7,Пять тысяч
678,811958,7,Стрелок
678,684050,7,Эта сумасшедшая молодежь
679,5582001,5,Омерзительная пятёрка
679,328137,6,Любовь приходит тихо
679,576002,7,Свободные люди округа Джонс
679,968375,6,Братья Систерс
679,2961,7,Звезда шерифа
679,640,6,Золотая пыль
679,682648,5,Великолепная семерка
679,102127,9,Как трусливый Роберт Форд убил Джесси Джеймса
679,79520,7,Джек Булл
679,6620,7,Куигли в Австралии
679,641780,7,Тёмная башня
679,4843937,8,Горизонты: Часть 1
679,1254304,6,Кровные узы
679,1008879,7,Баллада Бастера Скраггса
679,7096,6,Маска Зорро
679,88692,4,Дрожь земли 4: Легенда начинается
679,722886,7,Миллион способов потерять голову
679,4541530,7,Умереть за доллар
679,12328,7,Неукротимые сердца
679,5183,8,Герой-одиночка
679,763604,6,Техасский рейнджер
679,818,8,Мокасины Маниту
679,81503,4,Компаньоны
679,680607,6,В бегах
679,4367634,7,Апачи-Джанкшен
679,8468,6,Последний из могикан
679,2762,7,"Дикий, дикий Запад"
679,5394213,8,Горизонты: Часть 2
679,634786,7,Поступь хаоса
679,195434,8,Старикам тут не место
679,830906,7,В погоне за Бонни и Клайдом
679,7103,8,Назад в будущее 3
679,195397,5,Водопад Ангела
679,963016,8,Недруги
679,1343392,7,Семейный бизнес
680,104906,4,Американская мечта
680,1236679,10,Ленинград: Вояж
680,47112,8,Тупак: Воскрешение
680,3832,6,"Приключения Присциллы, королевы пустыни"
680,84052,9,Счастливого Рождества
680,414987,5,Элвин и бурундуки 2
680,816,7,За мной последний танец
680,309475,8,Операция «Валькирия»
680,5235230,7,За Палыча!
680,7426,8,Гавана
680,938727,9,Обещание на рассвете
680,606,7,В тылу врага
680,566270,6,Уличные танцы 2
680,728548,8,71
680,8486994,7,Новая биография Си Ши
680,79759,6,Лев зимой
680,4418992,9,Рядовой Чээрин
680,1313591,8,Ржев
680,7031,5,Правила секса 2: Хэппиэнд
680,5445453,7,Болеро. Душа Парижа
680,279894,6,Крутой поворот
680,9371,9,Под звуки меди
680,395684,5,Александр. Невская битва
680,7741,8,Обязательства
680,470314,8,Майкл Джексон: Вот и всё
680,446079,6,Весельчаки
680,4973146,3,VНУК
680,631,7,Авансцена
680,1345290,7,Естественный свет
680,5210,7,Бархатная золотая жила
680,4947761,9,Что скрывает Ирен?
680,86203,4,Перегон
680,712972,6,Респект
680,3602,5,Джози и кошечки
680,297836,6,Лейтенант Хорнблауэр: Раки и лягушатники
680,691,7,Война Харта
680,24137,8,Время по Гринвичу
680,1956,6,Рок-звезда
680,586488,6,Супер Майк
680,11603,8,Сталинград
680,260315,5,Мы из будущего
680,77041,4,Снайпер 2
681,870,6,Ванильное небо
681,1256427,7,Робот Ари
681,5282553,6,Черный замок
681,1056454,9,Тайны Красного моря
681,570574,6,Извлечение
681,43147,7,Последний герой
681,409424,5,Дюна
681,682105,6,Киногид извращенца: Идеология
681,32894,5,Космический дозор. Эпизод 1
681,321845,7,Кандагар
681,47237,7,Бэтмен: Начало
681,1387021,6,Лига справедливости Зака Снайдера
681,41094,7,Стрелец неприкаянный
681,105013,6,Бой с тенью 2: Реванш
681,5121,6,Идальго: Погоня в пустыне
681,1451291,6,Первый Оскар
681,1112181,7,Дягилев
681,1067645,7,Дитя робота
681,412310,5,Понтипул
681,467110,7,Последняя любовь на Земле
681,4417004,7,Олег Тиньков – новая кровь
681,5322388,9,Финт Боброва
681,705774,7,Поле в Англии
681,1008664,7,Слишком свободный человек
681,5364974,7,Отряд Светлячков
681,962558,4,Инопланетный код
681,4865694,5,Соник 3 в кино
681,55942,7,Барака
681,1445155,5,Самый Новый год!
681,1228236,7,"Окей, Лекси!"
681,1197741,5,Звонок из прошлого
681,781220,7,Короткометражка Marvel: Агент Картер
681,41918,6,Пришелец из будущего
681,839768,8,Красная армия
681,1167867,8,Стрельцов
681,102510,4,Знамение
681,77413,8,Земляне
681,983578,4,Человек с Земли: Голоцен
681,916125,4,Игра престолов: Один день из жизни
681,40741,4,"Тайна королевы Анны, или Мушкетеры 30 лет спустя"
681,1040749,5,Как живой
681,5518075,7,Двадцать лет со Смешариками
681,573990,7,Левша
681,439906,4,Чёрная Молния
681,848004,5,Паранормальное
681,42187,6,Так жить нельзя
681,4891290,4,Мертвая зона
681,1027983,5,Король Радбод
681,5428533,5,Встретимся вчера
681,77453,7,Капитан Алатристе
681,1074567,4,"Человек, который убил Гитлера и затем снежного человека"
681,425013,6,9/11:  Расследование с нуля
681,705382,5,Матильда
681,81611,6,Поединок
681,5865,4,Перехватчики
681,1115098,6,Мир Юрского периода: Господство
681,2959,7,Дорога в рай
681,1139960,7,Очаровывая мужские сердца
681,981110,6,Француз
682,276598,7,Драйв
682,390401,5,Проклятие 3
682,78079,6,Чёрная книга
682,3526,7,Готика
682,1047395,7,Идеальная западня
682,251602,7,Белый шум 2: Сияние
682,5309394,5,Ровно в 4 после полудня
682,1342929,6,Призрак монахини из Борли
682,18050,9,Дипломная работа
682,400873,7,Белая лента
682,298,8,Люди Икс 2
682,402,5,Фарго
682,197532,6,Из машины
682,64193,6,Капкан времени
682,1112619,6,Ангел мой
682,844068,7,Вурдалаки
682,1316979,6,Проект: Время назад
682,2831,8,Сплетня
682,430519,7,Немыслимое
682,77441,6,Другой мир 2: Эволюция
682,404377,4,Очень русский детектив
682,1118663,6,Вивариум
682,4972337,5,Телекинез
682,489415,7,Срочная доставка
682,1448499,8,Бандит
682,1055487,7,"Утёйа, 22 июля"
682,77673,6,Ключ от всех дверей
682,4965572,7,Кто их пригласил?
682,6206,7,Перевозчик
682,1062419,9,Легендарное ограбление
682,6298,7,Конец света
682,779160,6,Опасное погружение
682,5378485,6,Мельница
682,840357,5,Игры в темноте
682,721068,4,100 градусов ниже нуля
682,413449,9,Шанхай
682,461111,3,Дорога из желтого кирпича
682,5454240,5,Челюсти. Кровавый риф
682,257413,6,У холмов есть глаза 2
682,575646,9,Поиск
682,918727,8,Смотри по сторонам
682,1170198,6,Безбашенная пуля
682,5105910,8,Что скрывает любовь
682,13720,7,Полицейская история 3: Суперполицейский
682,575196,6,Афтершок
682,417895,7,Репортаж из преисподней
682,4745882,7,Операция под прикрытием
682,36366,7,Джорджино
682,231902,8,Выкуп
682,5194410,5,Кара
682,5089029,6,Человек ниоткуда
682,14379,5,Королевы убийства
682,3796,6,Наблюдатель
682,1724,7,Погоня
682,589,7,Анатомия
682,4491948,6,Скрытый клинок
683,6316,4,Всё о любви
683,23308,4,Клуб «Shortbus»
683,5528,7,Онегин
683,582158,5,Любовь сквозь время
683,6056049,6,Декодер. Игра гения
683,21990,6,"Секс, ложь, безумие"
683,46391,7,Нелюбовь
683,1045061,6,Море соблазна
683,390907,10,Я так давно тебя люблю
683,4483,9,Вкус солнечного света
683,6735,6,Не глотать
683,273293,5,Человек-волк
683,4345,9,Денежный поезд
683,4441760,5,Шрамы Парижа
683,840642,5,Драконы Нью-Йорка
683,582,7,Мой мальчик
683,1021576,5,НЛО
683,1121584,2,Подсобка дьявола
683,4992891,7,"Софи Лорен. Жить, сниматься, любить!"
683,468291,4,Игла Remix
683,1188529,9,Достать ножи
683,928993,5,Жаркие летние ночи
683,477674,7,Самая дикая мечта
683,673910,4,Враг
683,1338016,4,Вкус жизни
683,464561,6,Цветы войны
683,14416,6,Гангстер №1
683,5059,9,"Знакомьтесь, Джо Блэк"
683,5504,7,Идеальное убийство
683,583738,8,Чудаки 3.5
683,1262995,6,Бессмертный
683,32895,7,Что делать в случае пожара?
683,12252,6,Скины
683,970085,4,Как это заканчивается
683,1138762,5,Боль и слава
683,522036,7,"Высоцкий. Спасибо, что живой"
683,474714,5,Вторжение: Битва за рай
683,395682,6,Господа офицеры: Спасти императора
683,1102923,6,Джуди
683,6777,9,Под покровом небес
683,919800,6,Манифесто
683,102223,7,Контракт
683,681849,7,Лучшее предложение
683,666962,6,Рам и Лила
683,765,7,Ничья земля
683,254775,4,2-АССА-2
683,851960,8,Служанка
683,279600,6,Явление
683,4965334,5,Большая гонка. Ауди против Лянчи
683,4367640,8,Салаар: Часть 1 – Примирение
683,86314,6,Кровь за кровь
683,963016,7,Недруги
683,4388687,7,Земун
683,12328,5,Неукротимые сердца
684,938516,6,И снова здравствуйте
684,412321,7,Штурмуя Вудсток
684,77453,8,Капитан Алатристе
684,1075276,4,Охота на ведьм
684,1203273,6,Пришелец из будущего
684,1049652,6,Правила геймера
684,603224,9,Короткометражка Marvel: Забавный случай на пути к молоту Тора
684,2324,4,Искусство войны
684,2014,7,Панк из Солт-Лейк-Сити
684,414516,4,Добро пожаловать в рай! 2: Риф
684,1396068,7,Улётная история
684,558515,9,Охотник
684,4923664,6,Ночь в магазине ужастиков
684,976179,6,Акулакенштейн
684,5278433,5,Манюня: Приключения в Москве
684,38881,6,Танцы улиц
684,22361,6,Давайте потанцуем
684,1150048,6,Капкан
684,576451,6,Шаг вперед 4
684,1309166,6,Китобой
684,7091,8,Чумовая пятница
684,518042,6,Агенты А.Н.К.Л.
684,78206,6,Казанова
684,22497,7,Меня зовут Дэвид
684,462762,7,Железный человек 3
684,841277,8,Хан Соло: Звёздные войны. Истории
684,400854,2,Анаконда 4: Кровавый след
684,896631,6,Бегущий в лабиринте: Лекарство от смерти
